ID,Condition,MTurkTime,Gender,Age,SocialClass,Education,TIPI_O,TIPI_C,TIPI_E,TIPI_A,TIPI_N,RIBS_Tot,Task1,TaskType1,JS_Flu1,Flu1,Flex1,Orig1,OOI_Ord1,OOI_Lat1,OG_Orig1,OG_OOI_Ord1,OG_OOI_Lat1,OffWin1,ReadTime1,Task2,TaskType2,JS_Flu2,Flu2,Flex2,Orig2,OOI_Ord2,OOI_Lat2,OG_Orig2,OG_OOI_Ord2,OG_OOI_Lat2,OffWin2,ReadTime2,Task3,TaskType3,JS_Flu3,Flu3,Flex3,Orig3,OOI_Ord3,OOI_Lat3,OG_Orig3,OG_OOI_Ord3,OG_OOI_Lat3,OffWin3,ReadTime3,Task4,TaskType4,JS_Flu4,Flu4,Flex4,Orig4,OOI_Ord4,OOI_Lat4,OG_Orig4,OG_OOI_Ord4,OG_OOI_Lat4,OffWin4,ReadTime4,Task5,TaskType5,JS_Flu5,Flu5,Flex5,Orig5,OOI_Ord5,OOI_Lat5,OG_Orig5,OG_OOI_Ord5,OG_OOI_Lat5,OffWin5,ReadTime5,Task6,TaskType6,JS_Flu6,Flu6,Flex6,Orig6,OOI_Ord6,OOI_Lat6,OG_Orig6,OG_OOI_Ord6,OG_OOI_Lat6,OffWin6,ReadTime6,Task7,TaskType7,JS_Flu7,Flu7,Flex7,Orig7,OOI_Ord7,OOI_Lat7,OG_Orig7,OG_OOI_Ord7,OG_OOI_Lat7,OffWin7,ReadTime7,Task8,TaskType8,JS_Flu8,Flu8,Flex8,Orig8,OOI_Ord8,OOI_Lat8,OG_Orig8,OG_OOI_Ord8,OG_OOI_Lat8,OffWin8,ReadTime8,Task9,TaskType9,JS_Flu9,Flu9,Flex9,Orig9,OOI_Ord9,OOI_Lat9,OG_Orig9,OG_OOI_Ord9,OG_OOI_Lat9,OffWin9,ReadTime9,Flu_Total,Flex_Total,Orig_Total,OOI_Ord_Avg,OOI_Lat_Avg,OG_Orig_Total,OG_OOI_Ord_Avg,OG_OOI_Lat_Avg
77289433,8,714,1,45,4,6, ,12,8,12,12,41,9,3,3,3,2,2,1,16.562,2,1,16.562,0,8410,7,3,3,3,2,3,1,6.541,2,1,6.541,0,12304,8,3,3,3,2,2,2,15.541,2,2,15.541,0,5020,3,1,2,2,2,2,1,27.142,1,1,27.142,0,23255,1,1,1,1,1,1,1,62.862,1,1,62.862,1,5636,2,2,2,2,2,2,1,14.881,1,1,39.094,0,2831,6,2,3,3,2,1,3,21.37,0,0, ,0,4659,4,2,3,3,2,1,3,25.51,1,3,25.51,0,3034,5,2,3,3,2,0,0, ,0,0, ,0,1937,23,17,14,1.444,23.801,10,1.111,27.607
67655354,9,1120,2,30,4,3, ,9, ,9,8,35,1,1,1,1,1,1,1,3.512,0,0, ,0,8822,2,2,1,1,1,1,1,3.512,0,1, ,0,8822,3,1,1,3,1,1,3, ,0,0, ,0,2801,5,2,8,8,3,1,7,22.188,0,0, ,0,3459,4,2,3,3,1,1,3,6.807,0,0, ,0,2201,6,2,2,2,2,0,0, ,0,0, ,0,2986,9,3,3,3,3,3,1,14.247,1,1,9.037,0,58694,7,3,2,2,2,2,1,10.52,0,0, ,0,7816,8,3,3,3,1,3,1,14.173,3,1,14.173,0,3470,28,17,14,2.111,11.908,4,.333,11.605
41895884,5,369,2,63,1,3,11, , ,8, ,66,2,2,1,3,1,3,1, ,3,1, ,0,15496,3,1,1,4,3,3,2, ,0,2, ,0,3270,1,1,1,4,2,3,1, ,2,1, ,0,2745,6,2,1,4,4,2,3, ,1,3, ,0,13734,4,2,1,8,5,5,2, ,3,3, ,0,5698,5,2,1,9,3,1,4, ,0,0, ,0,2892,9,3,3,3,3,2,2,29.89,1,2,39.682,0,12994,7,3,1,1,1,0,0, ,0,0, ,0,2116,8,3,3,3,3,2,1,2.841,1,1,2.841,0,1628,39,25,21,1.778,16.366,11,1.444,21.262
28671043,6,799,1,42,4,5,10,10,6,13,11,75,1,1,1,6,2,5,2, ,0,0, ,0,2268,3,1,1,4,1,3,1, ,0,4, ,0,1904,2,2,1,6,2,5,2, ,3,2, ,0,2268,4,2,8,8,3,5,1,19.733,2,5,31.816,0,2812,6,2,5,5,1,2,3,21.162,2,3,21.162,0,1942,5,2,8,8,2,1,6,16.068,0,0, ,0,2186,7,3,1,3,2,2,2, ,0,0, ,0,5016,9,3,1,4,3,2,2, ,1,2, ,0,18887,8,3,1,4,3,4,1, ,2,2, ,0,5081,47,20,25,2.444,18.988,10,2,26.489
45141465,4,562,2,47,4,3,12,13,5,13,12,63,6,2,4,4,4,3,1,38.413,2,1,38.413,0,8071,4,2,6,6,4,3,2,10.949,1,2,10.949,0,3135,5,2,4,4,3,1,1,14.17,1,1,14.17,0,4495,9,3,1,6,4,5,2, ,3,2, ,0,9609,7,3,1,6,5,4,2, ,1,5, ,0,6230,8,3,1,5,3,2,3, ,1,3, ,0,3883,3,1,3,3,2,0,0, ,0,0, ,0,5893,1,1,3,3,2,3,1,6.091,0,0, ,0,2388,2,2,4,4,3,3,1,7.031,1,1,22.366,0,2075,41,30,24,1.444,15.331,10,1.667,21.475
56466227,7,681,2,25,1,3,8, ,3,13,4,71,8,3,1,1,1,1,1,6.313,0,0, ,0,2171,7,3,1,1,1,0,0, ,0,0, ,0,2000,9,3,1,1,1,0,0, ,0,0, ,0,4679,5,2,10,10,3,3,1,6.433,3,1,6.433,0,3366,4,2,7,7,4,4,1,6.847,3,1,6.847,0,3213,6,2,13,13,5,12,2,3.793,11,2,3.793,0,1911,2,2,3,3,2,3,1,4.029,2,1,12.451,0,9899,1,1,10,10,2,9,1,4.064,8,1,4.064,0,2120,3,1,10,10,1,9,1,1.934,0,1,1.934,0,1849,56,20,41,.889,4.773,27,.778,5.92
69945229,2,769,2,48,5,5,12,13,13,13,13,56,2,2,9,9,2,9,1,3.281,5,1,3.281,0,22582,1,1,8,8,2,7,2,10.066,7,2,10.066,0,7992,3,1,11,11,3,7,2,11.762,0,6,37.776,0,3903,5,2,16,16,4,3,5,41.724,0,0, ,0,15285,4,2,9,9,5,5,4,113.199,4,5,119.38,0,34791,6,2,18,18,5,10,4,98.899,7,4,98.899,0,3133,8,3,5,5,1,3,2,10.583,2,2,10.583,0,23314,9,3,5,0,0,0,0, ,0,0, ,0,11523,7,3,4,4,3,4,1,7.444,2,3,21.831,0,8951,80,25,48,2.625,37.12,27,2.875,43.117
86807149,2,1598,2,71,2,3,13,11,2,14,6,52,1,1,11,11,3,8,2,5.895,4,1,3.992,0,4140,2,2,11,11,3,8,2,5.895,4,2,9.623,0,4140,3,1,7,7,3,5,2,5.224,0,6,35.877,0,2983,4,2,12,12,6,5,3,12.176,3,3,12.176,0,4357,6,2,13,13,3,12,1,3.425,9,2,5.058,0,2610,5,2,12,12,5,3,4,10.64,1,4,10.64,0,3049,8,3,12,12,5,9,2,11.923,7,5,49.072,0,12364,9,3,10,10,3,9,1,9.264,9,1,9.264,0,12063,7,3,9,9,3,8,1,4.361,6,1,4.361,0,3119,92,33,64,1.889,7.433,43,2.778,15.563
18610650,9,1292,2,39,4,3,10,10,4, , ,55,1,1,6,6,3,3,2,11.607,1,2,16.272,0,5096,2,2,6,6,3,3,2,11.607,0,2, ,0,5096,3,1,3,3,2,0,0, ,0,0, ,0,3931,5,2,5,5,3,4,1,4.2,0,0, ,0,4206,4,2,4,4,3,1,3,22.95,0,0, ,0,2597,6,2,6,6,3,1,6,48.815,1,6,48.815,0,2873,7,3,9,9,3,8,2,7.16,7,3,13.048,0,4411,9,3,8,8,3,8,1,5.849,8,1,5.849,0,11776,8,3,7,7,2,7,1,11.216,7,1,11.216,0,27854,51,25,33,2,16.009,24,1.667,19.04
41467866,3,372,2,59,2,2,11,8,4,13,12,57,2,2,4,4,3,1,1,41.651,1,1,41.651,1,24107,1,1,1,1,1,1,1,33.829,1,1,33.829,0,3293,3,1,1,1,1,0,0, ,0,0, ,0,10178,6,2,2,2,2,2,1,7.762,1,2,20.121,0,5230,4,2,3,3,3,3,1,11.18,1,3,45.57,0,4075,5,2,4,4,3,0,0, ,0,0, ,0,2938,9,3,5,5,4,3,3,23.408,2,3,27.618,0,6395,8,3,6,6,3,5,1,5.703,3,2,8.816,0,11276,7,3,4,4,3,3,1,3.844,2,3,13.411,0,18468,30,23,18,1,18.197,11,1.667,27.288
75816785,4,1858,1,25,4,3,8,8,6, ,9,67,2,2,1,1,1,0,0, ,0,0, ,1,23848,1,1,2,1,1,1,1,3.652,0,0, ,1,13990,3,1,1,1,1,1,1,14.438,0,1,14.438,0,2654,8,3,1,1,1,1,1,10.703,1,1,10.703,0,21521,7,3,2,2,2,1,2,12.29,0,0, ,0,4134,9,3,1,0,0,0,0, ,0,0, ,1,37182,5,2,1,1,1,0,0, ,0,0, ,0,3972,4,2,2,2,2,0,0, ,0,0, ,0,2792,6,2,1,2,2,1,1,4.434,0,0, ,0,6161,11,11,5,.75,9.103,1,.25,12.571
15898793,3,1293,1,39,3,3, ,10,2,11,7,70,2,2,7,7,4,4,2, ,2,2, ,0, ,1,1,5,5,4,4,2,9.551,3,3,21.76,0,1830,3,1,5,5,4,2,4, ,0,4, ,0, ,4,2,9,9,6,4,1, ,2,4, ,0, ,5,2,6,6,4,3,1, ,2,1, ,0, ,6,2,7,7,6,5,3, ,3,3, ,0, ,7,3,1,1,1,0,0, ,0,0, ,0,1643,8,3,1,1,1,0,0, ,0,0, ,0,6009,9,3,1,1,1,0,0, ,0,0, ,0,1469,42,31,22,1.444,9.551,12,1.889,21.76
91960124,7,1139,2,40,1,3,8,11,5,12,6,51,5,2,10,10,3,0,0, ,0,0, ,0,8779,6,2,13,13,5,4,3,7.742,1,3,7.742,0,2569,4,2,4,4,3,2,1,8.056,0,0, ,0,3821,2,2,3,3,2,2,2,8.51,2,2,8.51,0,10909,3,1,4,4,3,3,2,6.669,0,2,6.669,0,1964,1,1,5,5,4,5,1,2.229,0,0, ,0,1763,8,3,4,4,4,2,1, ,2,1, ,0, ,9,3,5,5,2,3,2, ,2,2, ,0,2610,7,3,3,2,2,2,1, ,2,1, ,0, ,50,28,23,1.444,6.641,9,1.222,7.64
30043422,5,650,1,45,4,3,12, , ,11,11,67,2,2,8,8,2,8,1,5.925,6,1,5.925,0,24550,1,1,8,7,4,6,2,5.801,2,4,23.541,0,7208,3,1,8,8,3,5,1,5.177,0,6,30.258,0,12984,6,2,9,9,4,8,2,3.563,7,3,27.445,0,8863,5,2,10,10,4,0,0, ,0,0, ,0,5639,4,2,8,8,4,4,3,7.086,3,5,30.149,0,6202,7,3,3,3,3,2,2,8.395,1,3,15.635,0,2826,9,3,4,4,3,2,2,22.078,0,2, ,0,2447,8,3,4,4,3,2,2,5.53,0,0, ,0,8284,61,30,37,1.667,7.944,19,2.667,22.159
54294384,8,1536,1,24,4,5,8,11,9,7,8,63,2,2,3,3,1,3,1,5.809,2,1,9.494,0,29341,3,1,2,2,2,2,1,8.938,0,0, ,0,2837,1,1,2,2,1,1,2,10.666,1,2,10.666,0,3700,5,2,5,5,3,0,0, ,0,0, ,0,6885,6,2,2,2,2,0,0, ,0,0, ,0,3260,4,2,3,3,3,1,1,3.511,1,1,3.511,0,3879,8,3,6,6,5,2,3,32.361,0,0, ,1,12706,9,3,7,7,4,7,1,68.254,4,1,6.395,0,14552,7,3,8,8,5,5,2,5.506,3,2,5.506,0,11766,38,26,21,1.222,19.292,11,.778,7.114
13946150,9,577,1,31,4,4,12,13, ,12,12,47,3,1,2,2,2,1,2,17.77,0,0, ,0,1784,1,1,3,3,3,2,2,19.805,1,2,19.805,0,1384,2,2,3,3,3,1,3,9.747,0,3, ,0,1194,4,2,2,2,2,1,2,33.006,1,2,33.006,0,2761,5,2,7,7,3,0,0, ,0,0, ,0,1129,6,2,5,5,4,1,4,19.93,0,0, ,0,1328,9,3,2,2,2,0,0, ,0,0, ,0,3085,7,3,3,3,2,2,1,5.851,1,2,18.872,0,5589,8,3,3,3,3,0,0, ,0,0, ,0,18872,30,24,8,1.556,17.685,3,1,23.894
27743568,6,534,2,59,4,5,11,8,2,8,2,48,8,3,2,2,2,1,2,11.179,1,2,11.179,0,3587,7,3,3,3,2,0,0, ,0,0, ,0,2022,9,3,4,4,2,3,1,2.718,2,1,2.718,0,29285,5,2,18,18,4,4,11,116.682,1,12,193.759,0,25226,4,2,10,10,5,9,1,18.848,6,2,31.534,0,3574,6,2,14,14,6,11,2,17.267,8,4,25.819,0,5574,2,2,16,16,3,16,1,13.704,7,1,108.719,0,29415,1,1,7,7,5,5,2,35.22,3,2,35.22,0,13294,3,1,12,12,2,8,2,25.7,0,2,25.7,0,9948,86,31,57,2.444,30.165,28,2.889,54.331
32511634,8,564,2,71,2,2, ,14,12,8,14,47,4,2,25,25,6,19,1,8.748,6,1,8.748,0,15754,6,2,19,19,8,12,2,9.628,4,3,22.318,0,9416,5,2,17,17,5,5,7,38.375,2,10,59.116,0,5672,1,1,10,10,4,7,3,37.256,4,6,90.848,0,21058,3,1,5,5,1,4,2,42.376,0,3,77.985,0,5641,2,2,13,13,6,7,2,19.899,4,2,19.899,2,9255,7,3,4,4,3,2,3,234.908,2,3,234.908,1,18747,9,3,6,6,3,4,1,4.261,3,1,14.57,0,50057,8,3,5,5,4,3,2,83.767,0,0, ,1,53976,104,40,63,2.556,53.246,25,3.222,66.049
98173903,6,2470,2,32,4,6,11,14,6, ,10,56,6,2,9,9,4,6,2,7.012,4,6,24.747,0,7507,4,2,6,6,3,5,2,18.379,2,2,18.379,0,2934,5,2,16,16,4,6,7,18.147,1,14,48.925,0,3631,3,1,8,8,4,4,2,29.026,0,0, ,0,17715,1,1,3,3,1,3,1,3.211,2,2,7.477,0,7098,2,2,6,6,2,4,1,8.958,1,1,22.243,0,3323,9,3,5,5,3,2,2,10.272,1,2,10.272,0,9838,7,3,2,2,2,0,0, ,0,0, ,0,11010,8,3,5,5,3,4,1,18.09,2,3,73.101,0,7368,60,26,34,2,14.137,13,3.333,29.306
67901616,5,973,2,33,1,3,12,5, ,12,5,68,1,1,10,10,5,8,2,480.477,2,2,11.797,0,7563,3,1,4,4,4,2,2,37.377,0,4,64.113,0,7118,2,2,10,10,5,8,2,480.477,7,2,480.477,0,7563,6,2,8,8,6,4,1,5.381,2,1,5.381,0,6573,4,2,13,13,5,5,4,8.601,2,10,48.897,0,4883,5,2,9,9,5,2,2,6.397,0,0, ,0,5148,8,3,5,5,3,2,3,32.837,1,3,32.837,0,3425,7,3,4,4,4,2,3,44.17,1,4,54.964,0,13834,9,3,4,4,2,2,1,59.716,1,1,109.147,0,10601,62,38,30,2.222,76.306,16,3,100.952
61661369,3,2386,2,25,5,6, , , , , ,52,1,1,1,0,0,0,0, ,0,0, ,0,205,2,2,1,0,0,0,0, ,0,0, ,0,205,3,1,1,0,0,0,0, ,0,0, ,0,2978,6,2,2,2,2,1,2,13.107,0,0, ,0,5951,5,2,3,3,2,0,0, ,0,0, ,0,3737,4,2,2,2,2,0,0, ,0,0, ,0,3327,9,3,8,8,3,5,3,29.285,3,3,6.06,0,5733,7,3,5,5,3,3,2,13.997,3,2,13.997,0,8736,8,3,5,5,5,3,1,10.814,2,4,38.459,0,12442,26,18,13,1.286,15.129,8,1.286,19.505
54209274,7,399,2,27,4,6,14, ,14,10,5,42,1,1,3,3,3,3,1,9.214,0,0, ,0,4026,2,2,3,3,3,3,1,9.214,3,1,9.214,0,4026,3,1,3,3,1,3,1,7.219,0,2,12.965,0,2113,4,2,5,5,3,3,1,14.92,2,1,14.92,0,14763,5,2,5,5,3,0,0, ,0,0, ,0,2644,6,2,3,3,3,1,1,10.815,1,1,10.815,0,1970,7,3,0,0,0,0,0, ,0,0, ,0, ,8,3,0,0,0,0,0, ,0,0, ,0, ,9,3,0,0,0,0,0, ,0,0, ,0, ,22,15,10,.667,10.542,6,.833,11.979
98381390,5,34,1,24,3,5,14,14,8,11,11,56,1,1,1,6,3,3,3, ,2,2, ,0,8032,2,2,1,6,3,3,3, ,0,3, ,0,8032,3,1,1,6,2,1,5, ,0,0, ,0,2269,5,2,1,14,3,5,4, ,0,0, ,0,4847,4,2,1,6,3,1,5, ,0,0, ,0,2707,6,2,1,6,3,2,2, ,1,6, ,0,2806,8,3,4,4,3,2,1,6.172,1,4,21.544,0,4276,7,3,3,3,3,3,1,14.983,3,1,14.983,1,30791,9,3,3,3,2,1,1,14.035,0,1, ,0,5147,54,25,21,2.667,11.73,7,1.889,18.264
92372749,1,1058,2,46,3,6,11,11,8,10,8,42,2,2,6,6,4,4,2,9.041,2,2,9.041,0,9943,3,1,7,7,3,4,3,16.643,0,5,47.007,0,2845,1,1,4,4,3,2,3,34.12,2,3,34.12,0,3156,5,2,11,11,3,1,9,96.936,1,9,96.936,0,3761,6,2,5,5,3,2,4,43.841,2,4,43.841,0,6265,4,2,8,8,5,2,7,70.601,1,7,70.601,0,2833,9,3,1,4,2,0,0, ,0,0, ,0,6839,7,3,1,3,2,2,2, ,2,2, ,0,4635,8,3,1,3,2,2,2, ,1,2, ,0,14701,51,27,19,3.556,45.197,11,3.778,50.258
35738256,8,1195,2,30,4,5,8, ,3,14,8,41,5,2,6,6,4,0,0, ,0,0, ,0,10150,6,2,4,4,3,1,4,16.078,1,4,16.078,0,3949,4,2,5,5,3,3,3,12.07,0,0, ,0,4884,8,3,3,3,3,1,1,15.54,0,0, ,0,6394,9,3,3,2,1,1,2,289.99,1,2,289.99,0,21802,7,3,1,1,1,0,0, ,0,0, ,0,7005,2,2,5,5,3,1,5,11.03,1,5,11.03,0,8337,3,1,3,3,2,1,3,13.663,0,0, ,0,2990,1,1,3,2,2,2,1,13.314,0,0, ,0,3763,31,22,10,2.111,53.098,3,1.222,105.699
39153002,2,594,1,53,4,5, , ,12,12,13,43,1,1,3,3,3,2,1,6.785,0,0, ,0,2650,2,2,3,3,3,2,1,6.785,1,1,6.785,0,2650,3,1,2,2,2,2,1,32.497,0,1,32.497,0,22056,5,2,11,11,5,0,0, ,0,0, ,0,8727,6,2,7,7,2,2,6,45.366,1,7,52.482,0,12416,4,2,4,4,3,2,2,48.87,2,2,48.87,0,5391,9,3,2,2,2,2,1,14.498,0,1, ,0,9107,8,3,1,1,1,1,1,13.951,1,1,13.951,0,13110,7,3,5,5,3,1,2,10.144,0,0, ,0,4731,35,21,12,1.75,24.587,5,1.625,30.917
18513076,9,1677,1,77,3,5,10,14,4,11,12,51,1,1,10,10,5,8,1,21.126,1,2,171.035,0,18748,2,2,10,10,5,8,1,21.126,4,1,21.126,0,18748,3,1,4,4,3,1,3,149.659,0,3,149.659,0,4692,6,2,8,8,4,7,1,33.254,7,1,33.254,0,49149,4,2,8,8,4,6,1,93.375,5,1,93.375,0,36527,5,2,9,9,3,5,3,24.817,3,3,24.817,0,33097,9,3,1,0,0,0,0, ,0,0, ,0,31699,7,3,3,3,2,2,2,47.053,2,2,47.053,0,26971,8,3,3,3,2,2,2,21.69,2,2,21.69,0,12224,49,27,34,1.875,70.251,24,1.875,70.251
74038495,5,1167,1,36,3,3,13,13,5,14,14,54,2,2,4,4,4,1,3,50.844,0,3, ,0,16385,3,1,6,6,4,4,3,21.909,0,3,21.909,0,4414,1,1,3,3,3,1,3,23.699,0,0, ,0,2076,5,2,13,13,5,2,11,62.088,1,13,74.856,0,7544,6,2,11,11,4,6,4,16.819,5,6,21.042,0,1704,4,2,9,9,5,4,3,19.527,2,3,19.527,0,2342,9,3,5,5,2,2,1,17.544,0,1, ,0,70602,7,3,5,5,4,4,2,56.148,1,5,120.735,0,389938,8,3,5,5,4,2,4,296.406,0,0, ,0,51167,61,35,26,3.778,62.776,9,3.778,51.614
65699015,6,1157,1,51,4,5,7,13,5,10,11,42,9,3,7,7,3,6,1,10.217,4,1,10.217,0,16328,7,3,5,5,5,4,1,23.328,1,4,54.952,0,8258,8,3,6,6,5,4,1,9.357,3,1,9.357,0,6249,3,1,0,1,1,1,1, ,0,1, ,0,11810,1,1,0,1,1,1,1, ,0,0, ,0,2441,2,2,0,0,0,0,0, ,0,0, ,0,1556,6,2,0,1,1,0,0, ,0,0, ,0,4131,4,2,0,1,1,0,0, ,0,0, ,0,2367,5,2,0,1,1,0,0, ,0,0, ,0,1905,23,18,16,.625,14.301,8,.875,24.842
74678619,7,426,1,37,1,5, , ,2,9,5,54,7,3,0,1,1,0,0, ,0,0, ,0,3527,8,3,0,1,1,1,1, ,1,1, ,0,3641,9,3,0,2,1,0,0, ,0,0, ,0,17121,4,2,3,3,3,1,2,5.312,1,2,5.312,0,79819,5,2,9,9,4,2,7,31.727,1,9,53.766,0,1580,6,2,8,8,3,6,1,5.552,3,5,29.857,0,1423,1,1,7,7,3,6,1,4.961,0,0, ,0,2977,2,2,5,5,3,4,1,7.599,1,1,46.303,0,1272,3,1,5,5,3,3,2,8.279,0,2,8.279,0,1390,41,22,23,1.667,10.572,7,2.222,28.703
64920449,6,1471,2,36,4,4, ,9,4,12,14,42,2,2,28,28,3,18,4,16.998,12,4,16.998,0,25873,1,1,4,4,2,1,4,29.585,0,0, ,1,23676,3,1,16,15,2,10,1,2.936,0,3, ,1,20962,8,3,4,4,3,2,1,8.655,1,4,80.145,0,7025,7,3,3,3,2,2,2,24.963,2,2,24.963,0,6467,9,3,3,3,3,2,1,15.251,1,1,24.018,0,2037,5,2,11,11,2,6,3,30.41,3,3,30.41,0,18421,4,2,16,14,7,10,4,26.359,7,4,26.359,1,5963,6,2,15,15,7,12,1,19.559,7,1,19.559,0,5772,97,31,63,2.333,19.413,33,2.444,31.779
13167330,3,1861,2,66,3,5,11,12,2,14,12,51,3,1,5,5,1,1,5,50.024,0,0, ,0,24299,1,1,4,4,2,3,2,55.058,1,4,89.117,0,12815,2,2,5,5,3,4,2,20.258,2,2,20.258,0,11069,4,2,4,4,3,3,2,40.206,0,0, ,1,25087,6,2,4,4,2,2,2,17.472,2,2,17.472,0,8581,5,2,16,16,5,3,5,36.23,0,0, ,0,6891,9,3,4,4,3,4,1,69.885,3,1,69.885,0,13021,8,3,6,6,2,5,1,13.508,4,1,13.508,0,24688,7,3,3,3,2,2,1,13.454,2,1,13.454,0,16582,51,23,27,2.333,35.122,14,1.222,37.282
39089663,4,1323,2,21,4,3,14,14, ,14,14,52,5,2,7,7,4,0,0, ,0,0, ,0,5333,4,2,2,2,1,1,2,13.63,1,2,13.63,0,3893,6,2,9,9,4,5,2,14.207,2,2,14.207,0,4892,2,2,8,8,3,6,1,2.937,3,1,5.545,0,9409,1,1,3,3,3,1,2,21.186,1,2,21.186,0,2240,3,1,3,3,2,1,3,9.856,0,3,9.856,0,3171,8,3,2,1,1,0,0, ,0,0, ,0,40965,7,3,3,3,2,0,0, ,0,0, ,0,25413,9,3,1,0,0,0,0, ,0,0, ,0,34346,36,20,14,1.25,12.363,7,1.25,12.885
35523113,6,1373,2,40,5,6, ,13,9,11, ,54,5,2,0,0,0,0,0, ,0,0, ,0,33872,4,2,0,3,2,2,2, ,1,3, ,0,6944,6,2,0,3,2,1,3, ,0,0, ,0,11003,2,2,0,1,1,0,0, ,0,0, ,0,27607,1,1,0,1,1,1,1, ,1,1, ,0,6272,3,1,0,3,2,3,1, ,0,1, ,0,6241,8,3,2,2,1,1,2,9,0,0, ,0,8096,7,3,2,2,2,1,1,61.676,0,0, ,0,5015,9,3,1,1,1,0,0, ,0,0, ,1,3039,16,12,9,1.25,35.338,2,.625,-99
84788990,2,979,2,58,4,6,6,12,2,8,8,52,1,1,9,9,6,7,2,10.239,5,2,11.866,0,3117,2,2,9,9,6,7,2,10.239,6,2,10.239,0,3117,3,1,7,7,5,4,4,28.254,0,5,36.973,0,2196,6,2,12,12,7,8,2,6.692,4,4,16.942,0,8722,4,2,7,7,6,5,2,11.45,4,2,11.45,0,8170,5,2,19,19,6,6,3,7.388,5,6,43.678,0,2513,9,3,0,2,2,2,1, ,1,1, ,0,27418,8,3,0,2,2,1,2, ,1,2, ,0,20888,7,3,0,3,3,1,1, ,1,1, ,0,5027,73,42,43,2.111,12.648,27,2.778,21.858
83730665,7,1225,2,27,4,5,13,14,3,14,7,78,6,2,8,17,4,11,2, ,5,2, ,1,2617,4,2,7,7,3,3,4,14.26,2,5,17.592,0,2245,5,2,19,19,5,5,6,8.991,1,17,51.495,0,1410,3,1,1,1,1,0,0, ,0,0, ,0,5305,1,1,4,4,3,4,1,4.703,2,3,12.234,0,1110,2,2,4,4,3,3,2,6.519,1,2,16.843,0,1207,9,3,12,12,5,9,3,62.928,5,3,73.064,0,11945,7,3,6,6,3,5,1,2.93,1,4,26.585,0,2534,8,3,11,11,4,9,1,4.393,7,1,4.393,0,4034,81,31,49,2.222,14.961,24,4.111,28.887
12645200,9,1070,2,30,3,5,14,12,13,12, ,76,1,1,4,4,4,2,2,15.084,4,1,14.659,0,1730,3,1,3,3,3,1,3,23.184,0,3,23.184,0,3198,2,2,4,4,4,2,2,15.084,2,2,15.084,0,1730,4,2,4,4,3,3,1,5.671,3,1,5.671,0,2890,5,2,3,4,2,3,2, ,3,2, ,0,2125,6,2,4,4,3,2,1,5.952,2,1,5.952,0,1703,8,3,3,3,1,1,3,11.798,1,3,11.798,0,1748,9,3,7,6,3,4,4, ,2,4, ,0,11902,7,3,2,2,2,1,2,6.483,1,2,6.483,0,1452,34,23,21,2.111,11.833,18,2.111,11.833
40082831,9,7,1,27,4,4,10,5,4,14,6,52,1,1,11,11,4,9,2,13.743,0,0, ,0,5751,2,2,11,11,4,9,2,13.743,8,2,13.743,0,5751,3,1,7,7,1,7,1,5.434,0,2,15.346,0,2582,5,2,20,20,5,4,2,14.48,1,2,14.48,1,10694,6,2,6,6,2,4,1,18.282,2,1,18.282,0,3378,4,2,12,12,5,8,1,8.305,5,1,8.305,1,3189,9,3,6,6,3,3,4,27.418,3,4,27.418,0,3820,7,3,5,5,3,2,3,12.767,0,0, ,0,1992,8,3,5,5,3,4,2,14.309,3,3,20.044,0,5799,78,30,45,2.111,15.452,22,1.667,16.803
10669095,5,1614,2,41,4,6, ,14,9,12,7,50,2,2,0,4,4,2,3, ,1,3, ,0,1942,3,1,0,4,3,2,2, ,0,2, ,0,1842,1,1,0,3,2,2,2, ,1,3, ,0,1969,5,2,0,1,1,0,0, ,0,0, ,0,2601,6,2,0,4,2,3,2, ,1,2, ,0,2403,4,2,0,6,4,3,1, ,1,6, ,0,1676,7,3,4,4,2,3,2,43.903,2,3,61.703,0,6524,9,3,8,8,4,6,2,14.419,4,2,30.194,0,11479,8,3,15,15,3,11,1,4.079,8,1,4.079,0,7053,49,25,32,1.667,20.8,18,2.444,31.992
33737091,6,579,1,25,4,4,7,7, , ,8,62,3,1,1,1,1,1,1,14.908,0,1,14.908,0,1684,1,1,1,1,1,1,1,14.764,0,0, ,0,1677,2,2,1,1,1,1,1,5.275,0,1, ,0,1173,6,2,1,1,1,0,0, ,0,0, ,1,76699,4,2,1,1,1,1,1,11.552,0,0, ,0,1314,5,2,1,1,1,0,0, ,0,0, ,0,870,9,3,0,5,2,5,1, ,4,1, ,0,5211,7,3,0,4,3,3,2, ,3,2, ,0,8803,8,3,0,4,3,3,2, ,2,2, ,0,1521,19,14,15,1,11.625,9,.778,14.908
17853604,5,422,2,52,3,2,7,12,9,7,8,43,2,2,3,3,1,3,1,21.703,3,1,21.703,0,16239,1,1,6,6,1,6,1,3.71,1,6,15.03,0,11879,3,1,4,4,1,3,1,3.914,0,3,11.834,0,2594,4,2,9,9,3,6,2,8.306,3,6,26.746,0,3444,6,2,4,4,3,4,1,4.337,2,1,4.337,0,4892,5,2,4,4,2,3,1,4.518,1,1,4.518,0,3582,9,3,1,1,1,0,0, ,0,0, ,0,6588,8,3,1,1,1,0,0, ,0,0, ,0,1459,7,3,1,1,1,0,0, ,0,0, ,1,14253,33,14,25,.778,7.748,10,2,14.028
