partID,sum_MAUI,avg_MAUI,sum_UI95,avg_UI95,TypeItem
26458554,2.730280177229868,0.5460560354459736,3,0.6,I3
26530234,6.547438177412238,0.5952216524920216,8,0.7272727272727273,I3
26534356,4.048540706605223,0.5783629580864604,5,0.7142857142857143,I3
26779935,1.5202764976958525,0.3040552995391705,2,0.4,I3
26883069,6.703380803259416,0.6703380803259417,9,0.9,I3
26985971,2.106605222734255,0.7022017409114183,3,1,I3
27011024,13.97496447972775,0.6352256581694432,19,0.8636363636363636,I3
27041200,10.201699646404386,0.600099979200258,13,0.7647058823529411,I3
27047556,10.718544685480124,0.6699090428425077,14,0.875,I3
27320564,4.928519553367832,0.7040742219096903,6,0.8571428571428571,I3
27411237,1.8144458685870366,0.45361146714675915,2,0.5,I3
27560026,3.582041805071948,0.5970069675119913,4,0.6666666666666666,I3
27637402,7.438025103147124,0.6198354252622604,7,0.5833333333333334,I3
27743568,12.160271355061486,0.6755706308367493,15,0.8333333333333334,I3
27743780,8.799716964033612,0.5866477976022408,10,0.6666666666666666,I3
27790775,7.7146760166757575,0.6428896680563131,9,0.75,I3
28019438,11.023986097716406,0.6889991311072754,14,0.875,I3
28081277,5.140524125556327,0.6425655156945409,7,0.875,I3
28281303,14.786549461977668,0.6161062275824029,15,0.625,I3
28288231,4.9400622004773815,0.49400622004773814,6,0.6,I3
28599868,1.582236087550736,0.5274120291835787,2,0.6666666666666666,I3
28671043,2.3812596006144395,0.47625192012288786,2,0.4,I3
28808983,3.356989247311828,0.5594982078853047,5,0.8333333333333334,I3
28825165,7.33884391861011,0.6115703265508425,8,0.6666666666666666,I3
28863716,6.426874583066054,0.494374967928158,7,0.5384615384615384,I3
28900889,7.6956116357090085,0.6413009696424173,10,0.8333333333333334,I3
28932973,1.682872503840246,0.5609575012800819,2,0.6666666666666666,I3
28982752,2.558454344293469,0.5116908688586937,3,0.6,I3
29091592,8.842197479252812,0.6315855342323438,11,0.7857142857142857,I3
29186730,4.069318856221367,0.45214653958015183,4,0.4444444444444444,I3
29204655,6.86076249036551,0.4900544635975364,9,0.6428571428571429,I3
29630890,4.327265008858331,0.7212108348097217,6,1,I3
29640050,2.7448122845853478,0.45746871409755796,2,0.3333333333333333,I3
29778056,0.9456850949071673,0.31522836496905576,1,0.3333333333333333,I3
29856893,8.765485605169271,0.6742681234745592,10,0.7692307692307693,I3
29895761,1.8550749280108267,0.37101498560216534,2,0.4,I3
29915985,8.67865080884831,0.6199036292034508,10,0.7142857142857143,I3
30006367,3.7488606727218317,0.5355515246745474,4,0.5714285714285714,I3
30043422,7.5609318829904835,0.6873574439082258,9,0.8181818181818182,I3
30211207,0.062442396313364054,0.062442396313364054,0,0,I3
30291580,4.940763423777475,0.6175954279721844,6,0.75,I3
30370553,0.45161290322580644,0.22580645161290322,0,0,I3
30381352,4.12869616856708,0.5898137383667257,5,0.7142857142857143,I3
30443275,10.422845811736662,0.6514278632335414,13,0.8125,I3
30519718,6.462550665901237,0.6462550665901237,8,0.8,I3
30576094,7.8550651843005035,0.6042357834077311,10,0.7692307692307693,I3
30625736,1.8102976622658191,0.30171627704430315,1,0.16666666666666666,I3
30631482,8.147931618378161,0.626763970644474,10,0.7692307692307693,I3
31049837,0.7872503840245776,0.7872503840245776,1,1,I3
31155613,19.61304740032819,0.7004659785831496,23,0.8214285714285714,I3
31678003,4.037194124112256,0.5767420177303223,5,0.7142857142857143,I3
31684918,6.159801795835868,0.5133168163196558,7,0.5833333333333334,I3
31812440,49.00128717988731,0.7000183882841045,59,0.8428571428571429,I3
32148523,8.853063870220815,0.6323617050157725,11,0.7857142857142857,I3
32262733,6.6951567766357405,0.37195315425754116,8,0.4444444444444444,I3
32363935,8.220670306013838,0.6323592543087568,10,0.7692307692307693,I3
32403350,9.113156815235419,0.6075437876823612,13,0.8666666666666667,I3
32511634,16.199426307464574,0.6230548579794066,19,0.7307692307692307,I3
32561264,10.64350387444032,0.709566924962688,14,0.9333333333333333,I3
32641954,3.9877259549339947,0.5696751364191421,6,0.8571428571428571,I3
32648968,4.90994255665109,0.5455491729612322,5,0.5555555555555556,I3
32695087,9.066702680950716,0.5666689175594197,11,0.6875,I3
32716418,7.824777417606935,0.652064784800578,10,0.8333333333333334,I3
32723065,3.0544546850998464,0.6108909370199693,5,1,I3
32725290,2.780100162352719,0.5560200324705438,4,0.8,I3
32905833,5.037313707979141,0.6296642134973927,6,0.75,I3
33169488,6.322673967781018,0.5747885425255471,7,0.6363636363636364,I3
33201404,4.875961078358123,0.5417734531509025,5,0.5555555555555556,I3
33445422,0.887870626935558,0.29595687564518597,1,0.3333333333333333,I3
33566714,7.110265998433299,0.7900295553814776,8,0.8888888888888888,I3
33602703,10.023489606336893,0.527552084544047,11,0.5789473684210527,I3
33737091,0.16866359447004609,0.16866359447004609,0,0,I3
33737973,2.0785772321582923,0.4157154464316584,3,0.6,I3
33876433,8.961476052361846,0.5271456501389321,11,0.6470588235294118,I3
33982536,4.163089007159089,0.5947270010227269,4,0.5714285714285714,I3
34000848,0.10929339477726574,0.10929339477726574,0,0,I3
34007163,3.815243700421799,0.47690546255272487,6,0.75,I3
34123078,4.192769595131902,0.5989670850188431,5,0.7142857142857143,I3
34184704,1.073348694316436,0.35778289810547875,2,0.6666666666666666,I3
34263940,28.52233786282391,0.7130584465705977,33,0.825,I3
34315648,4.990629458696041,0.8317715764493402,6,1,I3
34390645,11.853697031557113,0.5926848515778557,15,0.75,I3
34440096,2.77352051998761,0.554704103997522,3,0.6,I3
34496562,7.283779682199355,0.7283779682199355,9,0.9,I3
34500041,4.331845170103178,0.618835024300454,6,0.8571428571428571,I3
34688696,16.42785296048908,0.6318404984803493,20,0.7692307692307693,I3
34726473,11.454588077791405,0.6363660043217447,14,0.7777777777777778,I3
34728627,4.172584643767894,0.5215730804709867,5,0.625,I3
34780016,3.966514779230498,0.44072386435894423,4,0.4444444444444444,I3
35111401,5.486533255487879,0.45721110462398995,5,0.4166666666666667,I3
35343885,4.524192723710123,0.9048385447420245,5,1,I3
35407102,5.182011125424613,0.6477513906780766,7,0.875,I3
35426847,8.094045622406975,0.674503801867248,10,0.8333333333333334,I3
35523113,2.8531595446129945,0.4755265907688324,3,0.5,I3
35734397,6.872043010752688,0.7635603345280765,8,0.8888888888888888,I3
35738256,1.4195852534562212,0.3548963133640553,1,0.25,I3
35742058,12.44990684063965,0.6552582547705079,15,0.7894736842105263,I3
35820728,4.425965865030796,0.6322808378615423,6,0.8571428571428571,I3
35835645,5.900906479889293,0.5364460436262993,7,0.6363636363636364,I3
35874066,3.5773263765446655,0.5962210627574442,5,0.8333333333333334,I3
35949630,9.759680897923126,0.750744684455625,11,0.8461538461538461,I3
36238848,7.806538356081806,0.6005029504678312,10,0.7692307692307693,I3
36268477,3.130116783444217,0.5216861305740362,4,0.6666666666666666,I3
36310889,5.466045089978496,0.683255636247312,7,0.875,I3
36421566,13.424052286613225,0.7065290677164855,15,0.7894736842105263,I3
36423008,1.5493087557603686,0.38732718894009216,1,0.25,I3
36433313,11.596852468668567,0.610360656245714,14,0.7368421052631579,I3
36551840,10.047469831641028,0.5288142016653172,15,0.7894736842105263,I3
36615353,3.8677477390707344,0.6446246231784558,5,0.8333333333333334,I3
36618657,10.16964335715321,0.5649801865085117,13,0.7222222222222222,I3
36843691,4.568808877901306,0.5711011097376633,5,0.625,I3
36875281,3.77361412790332,0.6289356879838868,4,0.6666666666666666,I3
36946783,7.139120934295673,0.5099372095925481,7,0.5,I3
36997838,13.471670589601201,0.612348663163691,17,0.7727272727272727,I3
37240611,2.501152073732719,0.41685867895545314,2,0.3333333333333333,I3
37480222,12.847993288956145,0.6118092042360069,13,0.6190476190476191,I3
37515110,14.58477845533833,0.6629444752426514,18,0.8181818181818182,I3
37528422,2.6188477913245305,0.5237695582649061,3,0.6,I3
37572245,23.824563831081115,0.7007224656200328,28,0.8235294117647058,I3
37635052,5.916309267840413,0.45510071291080095,8,0.6153846153846154,I3
37757151,3.1925646646114143,0.532094110768569,4,0.6666666666666666,I3
37792017,4.28960856153223,0.4766231735035811,5,0.5555555555555556,I3
37884711,4.720297197468508,0.4720297197468508,6,0.6,I3
38038172,4.418019717127912,0.4016381561025374,5,0.45454545454545453,I3
38164284,6.813268068066866,0.5240975436974512,8,0.6153846153846154,I3
38183834,19.83263487706421,0.6197698399082565,25,0.78125,I3
38336093,5.622551775325912,0.702818971915739,7,0.875,I3
38661327,8.70564941101496,0.6218321007867829,11,0.7857142857142857,I3
38867503,2.095852534562212,0.523963133640553,3,0.75,I3
38905481,12.87338771190154,0.5851539869046154,14,0.6363636363636364,I3
38917614,1.540316036661961,0.38507900916549026,2,0.5,I3
39040616,4.187827017839524,0.46531411309328047,4,0.4444444444444444,I3
39089663,8.000072861084988,0.6153902200834606,9,0.6923076923076923,I3
39153002,6.165869204809233,0.5138224337341027,6,0.5,I3
39201537,1.6281808600106553,0.3256361720021311,2,0.4,I3
39203413,5.611330848717216,0.5101209862470196,7,0.6363636363636364,I3
39292371,0.9187403993855606,0.22968509984639016,1,0.25,I3
39495925,4.160024625598148,0.5200030781997685,5,0.625,I3
39619411,4.4194291208122864,0.49104768009025407,5,0.5555555555555556,I3
39768787,18.07227724687707,0.6231819740302439,20,0.6896551724137931,I3
40082831,2.880952380952381,0.4801587301587302,4,0.6666666666666666,I3
40090435,1.3529953917050692,0.6764976958525346,2,1,I3
40281367,0.4787250384024578,0.2393625192012289,1,0.5,I3
40320712,3.339817385107005,0.5566362308511675,4,0.6666666666666666,I3
40408823,6.762064953349404,0.6762064953349405,7,0.7,I3
40418054,2.965518591540551,0.49425309859009187,3,0.5,I3
40435244,3.6692494553339987,0.5241784936191427,4,0.5714285714285714,I3
40497959,12.854469426516177,0.7561452603833045,15,0.8823529411764706,I3
40542519,3.328247963040486,0.5547079938400811,4,0.6666666666666666,I3
40542546,2.8326084658583595,0.7081521164645899,4,1,I3
40573434,5.553217416141181,0.5553217416141182,6,0.6,I3
40694233,6.964516129032258,0.8705645161290323,8,1,I3
40733644,1.7728003170981077,0.4432000792745269,1,0.25,I3
40824269,1.7496927803379416,0.5832309267793139,2,0.6666666666666666,I3
40945926,2.2877236471827582,0.3812872745304597,2,0.3333333333333333,I3
41084249,2.625795708803177,0.43763261813386284,3,0.5,I3
41107751,4.574513264583073,0.5718141580728842,6,0.75,I3
41270529,7.236010762566618,0.6030008968805515,8,0.6666666666666666,I3
41328523,6.258737098227981,0.48144131524830625,7,0.5384615384615384,I3
41374261,28.531211373655424,0.7315695224014211,35,0.8974358974358975,I3
41460551,10.150081519127149,0.7807755014713191,12,0.9230769230769231,I3
41467866,1.3055299539170506,0.6527649769585253,2,1,I3
41474847,8.333183829238697,0.6944319857698915,11,0.9166666666666666,I3
41490870,13.632139912492757,0.6196427232951254,19,0.8636363636363636,I3
41614097,2.0940860215053765,0.5235215053763441,2,0.5,I3
41617876,0.965213176858753,0.32173772561958436,1,0.3333333333333333,I3
41654252,9.381331493190405,0.5518430290112003,11,0.6470588235294118,I3
41752824,2.4873462294572106,0.49746924589144215,2,0.4,I3
41819366,1.0272657450076805,0.5136328725038403,1,0.5,I3
41895884,8.592706531618752,0.6609774255091349,11,0.8461538461538461,I3
41899734,6.37134346026906,0.5309452883557549,9,0.75,I3
41939487,5.768001285012563,0.6408890316680625,7,0.7777777777777778,I3
41977405,20.918114148709044,0.6338822469305772,26,0.7878787878787878,I3
42072154,5.8945346257542806,0.6549482917504756,7,0.7777777777777778,I3
42159172,8.850718707723855,0.7375598923103213,10,0.8333333333333334,I3
42231924,2.286083983986374,0.32658342628376774,2,0.2857142857142857,I3
42625283,9.457081326688806,0.6755058090492005,12,0.8571428571428571,I3
42707260,1.787700470707939,0.8938502353539695,2,1,I3
42840058,4.0255855685315565,0.5750836526473652,4,0.5714285714285714,I3
42960441,1.7522165997401968,0.4380541499350492,2,0.5,I3
43018341,6.595110585210032,0.6595110585210031,8,0.8,I3
43056996,1.830184331797235,0.45754608294930876,3,0.75,I3
43140153,0.5514592933947773,0.5514592933947773,1,1,I3
43379656,4.253481806185568,0.531685225773196,5,0.625,I3
43791558,5.096737587043156,0.5663041763381285,6,0.6666666666666666,I3
43848691,3.821760635194612,0.4777200793993265,4,0.5,I3
43892492,23.22910723810883,0.6636887782316809,29,0.8285714285714286,I3
43928690,2.2655966067346505,0.5663991516836626,2,0.5,I3
44095117,6.874800725656941,0.5729000604714118,7,0.5833333333333334,I3
44206489,10.756171975195084,0.5661143144839518,13,0.6842105263157895,I3
44419556,0.4162826420890937,0.4162826420890937,1,1,I3
44471383,5.515228890337836,0.5515228890337835,6,0.6,I3
44624901,2.9948606151308153,0.3743575768913519,3,0.375,I3
44695948,11.47178720779683,0.60377827409457,13,0.6842105263157895,I3
44729208,2.8949991577729306,0.5789998315545861,4,0.8,I3
44877433,1.9661676858338553,0.4915419214584638,2,0.5,I3
44916592,13.56482466109021,0.6459440314804862,17,0.8095238095238095,I3
45141465,4.745691249400636,0.5932114061750795,5,0.625,I3
45252340,3.9909081501339,0.6651513583556501,5,0.8333333333333334,I3
45276419,1.4639207302252597,0.7319603651126299,2,1,I3
45404069,8.789967926271588,0.6761513789439683,10,0.7692307692307693,I3
45664076,7.908020898413699,0.7189109907648816,9,0.8181818181818182,I3
45706401,3.9858857202098883,0.442876191134432,5,0.5555555555555556,I3
45795169,4.404306878855681,0.48936743098396457,6,0.6666666666666666,I3
45825541,5.513564491961357,0.5513564491961356,6,0.6,I3
46162700,0.2818037794933345,0.14090188974666726,0,0,I3
46389282,2.37832784570902,0.594581961427255,3,0.75,I3
46404173,6.2950358393019865,0.5722759853910897,7,0.6363636363636364,I3
46419345,6.459327395884205,0.4306218263922803,9,0.6,I3
46725413,3.4037017168946604,0.5672836194824434,3,0.5,I3
46726662,7.674703365828646,0.5903617973714343,10,0.7692307692307693,I3
46752354,2.292163375804606,0.3820272293007677,2,0.3333333333333333,I3
46809593,8.6108360973518,0.5740557398234534,13,0.8666666666666667,I3
47077487,6.660330067156404,0.6054845515596731,8,0.7272727272727273,I3
47081011,10.455929846239172,0.6150546968375984,14,0.8235294117647058,I3
47138507,4.820813384455117,0.48208133844551165,5,0.5,I3
47140181,19.411149511127523,0.6693499831423284,22,0.7586206896551724,I3
47224003,2.1232776929877852,0.3033253847125408,2,0.2857142857142857,I3
47574555,2.8556893673349437,0.47594822788915725,4,0.6666666666666666,I3
47590287,7.6024206235092,0.6911291475917455,9,0.8181818181818182,I3
47727701,2.72457757296467,0.544915514592934,3,0.6,I3
47757449,10.98747271492804,0.6104151508293356,12,0.6666666666666666,I3
47949336,4.373443840929543,0.5466804801161929,5,0.625,I3
48037326,3.0183118891751217,0.6036623778350243,3,0.6,I3
48161169,8.929556162559075,0.5580972601599422,10,0.625,I3
48190565,9.574321565341338,0.736486274257026,11,0.8461538461538461,I3
48307609,0.9339477726574501,0.9339477726574501,1,1,I3
48446447,0.13003072196620583,0.13003072196620583,0,0,I3
48504475,2.0508341112609343,0.5127085278152336,2,0.5,I3
48648482,5.983015076687579,0.49858458972396497,7,0.5833333333333334,I3
48785153,2.755137406620857,0.4591895677701428,4,0.6666666666666666,I3
49285059,3.1729756840188297,0.3966219605023537,3,0.375,I3
49295397,6.4079626420983065,0.4929202032383313,8,0.6153846153846154,I3
49415273,7.1609037751901665,0.5508387519377052,9,0.6923076923076923,I3
49420792,6.356185979609088,0.706242886623232,8,0.8888888888888888,I3
49469879,6.691175594057233,0.5147058149274795,8,0.6153846153846154,I3
49477708,5.117075860826569,0.46518871462059713,5,0.45454545454545453,I3
49730510,9.20930028828703,0.5417235463698253,11,0.6470588235294118,I3
49798374,0.6685165291093099,0.16712913227732748,0,0,I3
49820591,3.726678851032068,0.4658348563790085,4,0.5,I3
49945991,3.9465056274621193,0.7893011254924239,5,1,I3
50270483,5.956118318054024,0.5414653016412749,7,0.6363636363636364,I3
50465248,2.210912101589936,0.3684853502649893,3,0.5,I3
50802090,2.627286444780336,0.328410805597542,2,0.25,I3
51112041,8.115025355409063,0.5071890847130665,9,0.5625,I3
51142382,5.323562672892695,0.5915069636547439,6,0.6666666666666666,I3
51247000,13.450403406527537,0.6113819730239789,18,0.8181818181818182,I3
51279120,2.15814653173765,0.43162930634752994,2,0.4,I3
51455126,4.492257444949356,0.5615321806186695,7,0.875,I3
51720442,2.502252186653905,0.5004504373307811,3,0.6,I3
51772879,4.784105381095083,0.4784105381095083,5,0.5,I3
52063756,5.535882082447507,0.5535882082447506,6,0.6,I3
52071394,3.7017599690736356,0.6169599948456059,5,0.8333333333333334,I3
52097077,8.831291772136046,0.6308065551525748,12,0.8571428571428571,I3
52183546,3.5343459525373855,0.7068691905074771,4,0.8,I3
52205728,4.035574862785449,0.6725958104642414,4,0.6666666666666666,I3
52222534,2.067301805763439,0.295328829394777,1,0.14285714285714285,I3
52328683,5.215325741498037,0.43461047845816975,5,0.4166666666666667,I3
52433601,0.25975422427035333,0.25975422427035333,0,0,I3
52461713,2.8018433179723505,0.9339477726574501,3,1,I3
52470878,2.807142857142857,0.5614285714285714,4,0.8,I3
52549848,1.46321044546851,0.3658026113671275,3,0.75,I3
52666535,1.8880242367665871,0.37760484735331745,2,0.4,I3
53004976,37.89280005128938,0.7733224500263138,44,0.8979591836734694,I3
53012296,20.110272469511212,0.6487184667584261,25,0.8064516129032258,I3
53069212,10.231465363824224,0.682097690921615,13,0.8666666666666667,I3
53151261,9.519198374788138,0.5949498984242586,11,0.6875,I3
53207172,9.926461967304844,0.5839095274885203,14,0.8235294117647058,I3
53297562,16.16379026629419,0.6216842410113149,17,0.6538461538461539,I3
53304966,3.887251957325042,0.5553217081892917,5,0.7142857142857143,I3
53562916,4.149528427697186,0.5927897753853123,4,0.5714285714285714,I3
53589460,7.609446982899694,0.6341205819083079,10,0.8333333333333334,I3
53806604,8.626107779035063,0.6161505556453617,10,0.7142857142857143,I3
53814335,7.386370236121166,0.5681823258554743,8,0.6153846153846154,I3
53900916,3.088303618851911,0.4411862312645587,3,0.42857142857142855,I3
54157051,7.976333343211779,0.8862592603568643,9,1,I3
54209274,1.12642089093702,0.37547363031234,1,0.3333333333333333,I3
54226940,1.9645219326191217,0.3929043865238243,3,0.6,I3
54294384,0.908607954124498,0.30286931804149936,1,0.3333333333333333,I3
54298344,7.859935333923952,0.5239956889282634,11,0.7333333333333333,I3
54363276,8.624647707075727,0.6634344390058252,10,0.7692307692307693,I3
54441978,5.547755419188252,0.6164172687986946,7,0.7777777777777778,I3
54466243,2.3177311926741444,0.3862885321123574,2,0.3333333333333333,I3
54552603,3.587689179527794,0.5125270256468277,4,0.5714285714285714,I3
54570169,8.489792009660835,0.7717992736055305,11,1,I3
54582920,8.570868162146668,0.571391210809778,10,0.6666666666666666,I3
54618811,4.359376728463599,0.43593767284635987,5,0.5,I3
54713132,0.25975422427035333,0.25975422427035333,0,0,I3
54787750,5.8928937224692275,0.8418419603527468,7,1,I3
54879275,7.220412869265057,0.656401169933187,8,0.7272727272727273,I3
54894717,16.168276188101743,0.5988250440037682,19,0.7037037037037037,I3
55164244,7.42167668033797,0.5708982061798439,9,0.6923076923076923,I3
55192742,2.9083717357910905,0.3635464669738863,3,0.375,I3
55277649,0.738863287250384,0.24628776241679468,0,0,I3
55295363,4.209248761383359,0.46769430682037316,4,0.4444444444444444,I3
55409330,13.239597393079526,0.6619798696539763,16,0.8,I3
55412878,8.218832384722038,0.5870594560515742,10,0.7142857142857143,I3
55464460,0.25975422427035333,0.25975422427035333,0,0,I3
55528870,4.246562819318962,0.6066518313312802,5,0.7142857142857143,I3
55573330,4.850065769739734,0.44091506997633945,5,0.45454545454545453,I3
55631467,4.358633022278234,0.5448291277847792,6,0.75,I3
55699154,2.8582166750259637,0.47636944583766055,3,0.5,I3
55779439,7.670085213626723,0.547863229544766,10,0.7142857142857143,I3
56032122,4.370240515207541,0.6243200736010774,5,0.7142857142857143,I3
56059923,6.4338883978472134,0.9191269139781734,7,1,I3
56095146,25.708661847482208,0.7561371131612414,31,0.9117647058823529,I3
56107568,2.4554589525884,0.4092431587647333,3,0.5,I3
56198158,2.795397508655988,0.465899584775998,3,0.5,I3
56213356,17.459169506921654,0.646635907663765,21,0.7777777777777778,I3
56383965,2.928626077263159,0.5857252154526318,3,0.6,I3
56466227,11.019743925990685,0.7871245661421917,13,0.9285714285714286,I3
56617316,5.721351766513057,0.4767793138760881,7,0.5833333333333334,I3
56654200,5.278680405008551,0.6598350506260688,6,0.75,I3
56727509,1.8678955453149002,0.9339477726574501,2,1,I3
56802740,11.322685868328861,0.7076678667705538,15,0.9375,I3
56910558,11.798509039503761,0.6554727244168757,16,0.8888888888888888,I3
56962320,5.108726890533286,0.5676363211703651,7,0.7777777777777778,I3
56999008,1.834331797235023,0.6114439324116744,2,0.6666666666666666,I3
57151521,1.4109186460602288,0.28218372921204576,1,0.2,I3
57272341,6.223948161666048,0.6223948161666047,7,0.7,I3
57468296,1.0979262672811059,0.3659754224270353,1,0.3333333333333333,I3
57529182,2.895204472002753,0.4825340786671255,4,0.6666666666666666,I3
57580000,4.371985246354292,0.624569320907756,5,0.7142857142857143,I3
57595963,7.246882638211029,0.6039068865175857,9,0.75,I3
57767237,6.608980641190669,0.7343311823545188,7,0.7777777777777778,I3
57802610,6.74893723175855,0.5191490178275807,8,0.6153846153846154,I3
57904483,7.6637877836138415,0.5895221372010647,9,0.6923076923076923,I3
58066691,5.97967269940257,0.6644080777113968,8,0.8888888888888888,I3
58071382,13.227567469750262,0.6961877615658033,16,0.8421052631578947,I3
58097551,6.7272781786727736,0.6727278178672773,8,0.8,I3
58218682,18.21579239884568,0.6071930799615227,23,0.7666666666666667,I3
58246346,2.3554589525883998,0.3364941360840571,3,0.42857142857142855,I3
58472236,1.8695852534562212,0.6231950844854071,3,1,I3
58613521,1.5893241167434717,0.7946620583717359,2,1,I3
58787104,4.984924259593747,0.5538804732881941,6,0.6666666666666666,I3
58796116,6.016326150502609,0.5469387409547827,7,0.6363636363636364,I3
58913350,5.415428773936709,0.6017143082151899,7,0.7777777777777778,I3
59118863,6.674164110369079,0.39259788884523994,7,0.4117647058823529,I3
59308526,5.893475580787863,0.5893475580787862,6,0.6,I3
59322703,3.305211991445266,0.472173141635038,4,0.5714285714285714,I3
59379959,20.664858269713243,0.7380306524897587,25,0.8928571428571429,I3
59438939,14.196667694410564,0.6760317949719317,18,0.8571428571428571,I3
59521466,3.299221208035128,0.4713173154335897,3,0.42857142857142855,I3
59541131,1.2900153609831029,0.3225038402457757,1,0.25,I3
59609276,9.654616619755846,0.6034135387347404,12,0.75,I3
59627101,4.681369614763247,0.46813696147632466,7,0.7,I3
59720991,9.538359298915658,0.5610799587597446,13,0.7647058823529411,I3
59757912,4.608118279195858,0.658302611313694,6,0.8571428571428571,I3
59770325,8.79570951554192,0.6282649653958514,10,0.7142857142857143,I3
59816210,6.326042719073777,0.6326042719073777,8,0.8,I3
59823693,10.737117924197337,0.5965065513442965,12,0.6666666666666666,I3
59952035,6.321606430661907,0.5268005358884923,6,0.5,I3
60121895,2.461456280468831,0.30768203505860386,2,0.25,I3
60152338,5.851111595967114,0.5319192359970104,8,0.7272727272727273,I3
60326092,8.125944513390246,0.5078715320868904,10,0.625,I3
60330215,2.883322590523607,0.41190322721765815,2,0.2857142857142857,I3
60392996,17.236094502862713,0.6629267116485659,19,0.7307692307692307,I3
60418718,3.060758491758907,0.5101264152931511,4,0.6666666666666666,I3
60611925,8.26542946318625,0.5510286308790833,10,0.6666666666666666,I3
60956106,6.994137031305772,0.5828447526088143,7,0.5833333333333334,I3
61001932,8.240278711058478,0.5885913365041769,10,0.7142857142857143,I3
61081291,2.915130568356375,0.4858550947260625,3,0.5,I3
61226031,10.314695345220285,0.6067467850129579,15,0.8823529411764706,I3
61294211,4.732592559693277,0.5915740699616596,6,0.75,I3
61354061,6.356809926159223,0.5778918114690204,7,0.6363636363636364,I3
61380629,6.111246754575995,0.6111246754575995,6,0.6,I3
61661369,2.169723048157285,0.43394460963145703,4,0.8,I3
61721730,6.222037327358227,0.5656397570325661,8,0.7272727272727273,I3
61845100,1.4339535762443136,0.4779845254147712,2,0.6666666666666666,I3
61902918,6.579120075452082,0.5482600062876736,8,0.6666666666666666,I3
61992013,6.560996087769056,0.5467496739807547,7,0.5833333333333334,I3
61994444,3.6523666260754677,0.521766660867924,5,0.7142857142857143,I3
62152625,6.203985829369607,0.4772296791822775,6,0.46153846153846156,I3
62252951,2.9303319450954057,0.48838865751590094,4,0.6666666666666666,I3
62270097,3.16316528331572,0.5271942138859533,4,0.6666666666666666,I3
62405238,1.4279569892473118,0.35698924731182796,2,0.5,I3
62473112,1.884427642667656,0.471106910666914,1,0.25,I3
62578265,3.0479585865637544,0.609591717312751,3,0.6,I3
62681291,4.980218710927849,0.5533576345475387,5,0.5555555555555556,I3
62729619,19.82453066738791,0.6836045057719969,22,0.7586206896551724,I3
62756306,8.219956379580255,0.547997091972017,9,0.6,I3
62878730,6.281117003255462,0.5234264169379552,7,0.5833333333333334,I3
63004563,1.329646697388633,0.6648233486943165,2,1,I3
63190522,4.278993448656746,0.7131655747761244,6,1,I3
63217023,4.590486793882624,0.573810849235328,6,0.75,I3
63285384,6.046685480930387,0.5496986800845807,9,0.8181818181818182,I3
63415523,6.216911393258005,0.6907679325842228,8,0.8888888888888888,I3
63446585,5.021722156431326,0.6277152695539158,6,0.75,I3
63457088,2.0558495216362656,0.34264158693937763,3,0.5,I3
63618667,3.3336884880755284,0.555614748012588,4,0.6666666666666666,I3
63627449,9.447533917871349,0.5557372892865499,12,0.7058823529411765,I3
63694961,1.396390168970814,0.27927803379416283,0,0,I3
64029823,6.096395972557678,0.5080329977131398,7,0.5833333333333334,I3
64199247,2.853755114460446,0.4756258524100744,3,0.5,I3
64210665,5.022797395561718,0.41856644963014317,6,0.5,I3
64242276,12.463700580045888,0.5935095514307566,16,0.7619047619047619,I3
64423195,5.4616494576654295,0.7802356368093472,6,0.8571428571428571,I3
64484517,10.506636392705495,0.7004424261803663,13,0.8666666666666667,I3
64530262,3.380065740806546,0.6760131481613092,3,0.6,I3
64743914,18.27615104473109,0.5895532595074545,22,0.7096774193548387,I3
64795827,8.396020755210138,0.4938835738358905,9,0.5294117647058824,I3
64887182,1.6796466973886328,0.3359293394777266,2,0.4,I3
64920449,13.675804381387342,0.651228780066064,17,0.8095238095238095,I3
65000707,6.895269600312573,0.5746058000260477,9,0.75,I3
65226380,8.180460727751967,0.5453640485167978,9,0.6,I3
65236322,1.860528077012363,0.37210561540247256,2,0.4,I3
65239221,8.766357288401823,0.5844238192267882,12,0.8,I3
65321878,3.203657766109323,0.6407315532218645,4,0.8,I3
65364556,19.524026473509814,0.6732422921899935,24,0.8275862068965517,I3
65425723,1.2938556067588325,0.4312852022529442,1,0.3333333333333333,I3
65456801,12.342310597866028,0.6495952946245278,16,0.8421052631578947,I3
65618577,4.332974152859743,0.6189963075513918,6,0.8571428571428571,I3
65699015,0.7785772321582922,0.3892886160791461,1,0.5,I3
65704329,3.7831234635899826,0.42034705150999807,5,0.5555555555555556,I3
65852852,5.239361309013882,0.582151256557098,6,0.6666666666666666,I3
65906652,8.33678744682943,0.5557858297886287,11,0.7333333333333333,I3
65966759,2.390481994063054,0.34149742772329345,2,0.2857142857142857,I3
66095484,6.261824016865788,0.6957582240961986,8,0.8888888888888888,I3
66469179,1.8186552680702772,0.4546638170175693,2,0.5,I3
66597740,4.829156998060167,0.6898795711514525,6,0.8571428571428571,I3
66625947,4.342387986964287,0.48248755410714295,5,0.5555555555555556,I3
66839185,5.303997284370386,0.4419997736975322,5,0.4166666666666667,I3
66890475,2.723819773145549,0.6809549432863873,3,0.75,I3
66939059,10.856464177421234,0.6386155398483079,13,0.7647058823529411,I3
